"date","store","week","move","qty","price","profit","sales","custcoun","haba","brand","name","city","zip","lat","long","% Population under age 9","% Population over age 60","% Blacks & Hispanics","% College Graduates","Average Household Size","% of households with 1 person","% of households with 2 persons","% of households with 3 or 4 persons","% of households with 5 or more persons","% Working Women with full-time jobs","% of Households with Value over $150,000","% of Households with Value over $200,000","% of Singles","% of Retired","% of Unemployed","% of working women with children 6 - 17","% of non-working women with children 6 - 17","% of working women with children","% of non-working women with children","% of working women with no children","% of households with mortgages","% of population that is non-white","% of population with income under $15,000","% of population that is between the age of 9 and 60","% of population that is white","% of population that is neither black & hispanics or white","% of people that arent college graduates","% of women that arent working","% of households without mortages","% of population with income over $15,000"
1993-12-30,49,225,8,5,11.45,249.65,19.72,57750,36432.55,"vo5","DOMINICKS   49","DOWNERS GROVE",60515,418111,879869,0.134877741336823,0.187473192811012,0.0383526384830475,0.319949954748154,2.58629202842712,0.255505621433258,0.319101125001907,0.322921335697174,0.10247191041708,0.346411734819412,0.431708991527557,0.250857919454575,0.237269997596741,0.154472455382347,0.1786749958992,0.119356833398342,0.0688517838716507,0.157081007957458,0.159348592162132,0.263382852077484,0.709799885749817,0.0991849005222321,0.0283209718763828,0.677649065852165,0.900815099477768,0.0608322620391846,0.680050045251846,0.653588265180588,0.290200114250183,0.971679028123617
1993-12-30,51,225,15,10,22.5,543.09,32.55,163230,181249.3,"vo5","DOMINICKS   51","PALOS HEIGHTS",60463,416594,877775,0.132472112774849,0.176159724593163,0.0254257190972567,0.171916708350182,2.78470492362976,0.199667498469353,0.315710723400116,0.354280978441238,0.130340814590454,0.313189804553986,0.316888988018036,0.133652150630951,0.256408393383026,0.153822511434555,0.189627349376678,0.114107295870781,0.0942378640174866,0.162929326295853,0.189043432474136,0.239966437220573,0.767480850219727,0.0425719320774078,0.0394014976918697,0.691368162631989,0.957428067922592,0.0171462129801512,0.828083291649818,0.686810195446014,0.232519149780273,0.96059850230813
1993-12-30,52,225,15,7,15.33,300.24,35.05,126735,127333.85,"vo5","DOMINICKS   52","NORTHBROOK",60062,421364,878825,0.136606186628342,0.152241200208664,0.0848986133933067,0.372927308082581,2.67831563949585,0.205958172678947,0.342308789491653,0.349756509065628,0.10197651386261,0.393476873636246,0.727728664875031,0.570336759090424,0.245364814996719,0.106458827853203,0.167342379689217,0.135703817009926,0.101078703999519,0.18657611310482,0.201225191354752,0.277245908975601,0.848308384418488,0.137566700577736,0.0191977079957724,0.711152613162994,0.862433299422264,0.0526680871844292,0.627072691917419,0.606523126363754,0.151691615581512,0.980802292004228
1993-12-30,53,225,11,8,16.52,475.93,21.29,117760,111255.92,"vo5","DOMINICKS   53","CHICAGO",60662,420039,877069,0.120839141309261,0.300278693437576,0.0657222494482994,0.270383507013321,2.55472683906555,0.279379159212112,0.330376952886581,0.276557147502899,0.113686755299568,0.312635689973831,0.441323071718216,0.151336655020714,0.233270674943924,0.227650925517082,0.150928795337677,0.101504407823086,0.0408092699944973,0.145253330469131,0.0892270430922508,0.275337547063828,0.626891493797302,0.203050002455711,0.0633192211389542,0.578882165253162,0.796949997544289,0.137327753007412,0.729616492986679,0.687364310026169,0.373108506202698,0.936680778861046
1993-12-30,54,225,20,13,26.77,665.58,42.8,197574,164378.24,"vo5","DOMINICKS   54","NAPERVILLE",60540,417975,881225,0.147914588451385,0.0902222767472267,0.0466408580541611,0.421125650405884,2.57879948616028,0.267239958047867,0.304448485374451,0.3247891664505,0.103522405028343,0.436718761920929,0.646023273468018,0.365608304738998,0.299425572156906,0.0805329754948616,0.174474149942398,0.132948905229568,0.0994714051485062,0.18484702706337,0.218644887208939,0.308904647827148,0.860959470272064,0.10089910030365,0.0213364213705063,0.761863134801388,0.89910089969635,0.0542582422494888,0.578874349594116,0.563281238079071,0.139040529727936,0.978663578629494
1993-12-30,56,225,7,5,10.55,256.9,17.53,76595,61302.05,"vo5","DOMINICKS   56","COUNTRYSIDE",60525,417683,878881,0.131013825535774,0.192888543009758,0.0413560196757317,0.237550720572472,2.61502194404602,0.228022903203964,0.346918165683746,0.319131016731262,0.105927921831608,0.362168192863464,0.578125,0.37555804848671,0.228409186005592,0.153770089149475,0.172146677970886,0.117484241724014,0.0821159482002258,0.16238659620285,0.168076276779175,0.270163744688034,0.720220804214478,0.0763397663831711,0.0279508326202631,0.676097631454468,0.923660233616829,0.0349837467074394,0.762449279427528,0.637831807136536,0.279779195785522,0.972049167379737
1993-12-30,59,225,22,13,30.77,625.03,54.28,188045,176435.87,"vo5","DOMINICKS   59","CRYSTAL LAKE",60014,422275,883136,0.172145381569862,0.110818915069103,0.0242465678602457,0.23303610086441,2.95513319969177,0.154229626059532,0.297086775302887,0.408007472753525,0.140676110982895,0.390696108341217,0.292651742696762,0.123535677790642,0.213364347815514,0.111152723431587,0.181784138083458,0.178692221641541,0.0756764337420464,0.256905287504196,0.179819613695145,0.193147271871567,0.815958797931671,0.035765003412962,0.0383237265050411,0.717035703361034,0.964234996587038,0.0115184355527163,0.76696389913559,0.609303891658783,0.184041202068329,0.961676273494959
1993-12-30,62,225,7,6,12.34,313.94,13.93,85218,105390.18,"vo5","DOMINICKS   62","NORTHFIELD",60093,421006,877708,0.133509323000908,0.222534269094467,0.0265108961611986,0.517760336399078,2.69614267349243,0.182649791240692,0.3648422062397,0.348528742790222,0.103979267179966,0.322765171527863,0.916699469089508,0.780819237232208,0.20641815662384,0.177232906222343,0.165304467082024,0.131768211722374,0.110462747514248,0.163522869348526,0.181571453809738,0.24007485806942,0.695225894451141,0.0789710208773613,0.0199756026268005,0.643956407904625,0.921028979122639,0.0524601247161627,0.482239663600922,0.677234828472137,0.304774105548859,0.980024397373199
1993-12-30,64,225,22,10,21.3,534.98,41.78,125140,102460.6,"vo5","DOMINICKS   64","VILLA PARK",60181,419075,879844,0.148404106497765,0.141992017626762,0.0700341984629631,0.160821303725243,2.85135126113892,0.187960684299469,0.302416056394577,0.374283373355865,0.135339885950089,0.391294538974762,0.0938606858253479,0.0230224318802357,0.265272885560989,0.114546664059162,0.166111692786217,0.151200875639915,0.0704148486256599,0.215975254774094,0.164847165346146,0.252686232328415,0.73400866985321,0.107580505311489,0.0387136414647102,0.709603875875473,0.892419494688511,0.037546306848526,0.839178696274757,0.608705461025238,0.26599133014679,0.96128635853529
1993-12-30,67,225,12,8,17.42,318.01,28.98,134264,114674.72,"vo5","DOMINICKS   67","OAKBROOK TERRACE",60521,418586,879736,0.118820048868656,0.21027298271656,0.050539780408144,0.284394651651382,2.5559675693512,0.254943490028381,0.336864411830902,0.306320607662201,0.101871468126774,0.385157614946365,0.376326084136963,0.219430491328239,0.252884119749069,0.152855157852173,0.155901804566383,0.125020295381546,0.0704659819602966,0.166423127055168,0.132164314389229,0.288347482681274,0.730666637420654,0.117032252252102,0.0340808741748333,0.670906968414783,0.882967747747898,0.0664924718439579,0.715605348348618,0.614842385053635,0.269333362579346,0.965919125825167
1993-12-30,68,225,32,13,27.97,676.64,64.28,286819,232113.05,"vo5","DOMINICKS   68","CHICAGO",60625,419758,876917,0.130970403552055,0.181417763233185,0.220991060137749,0.159721508622169,2.51566100120544,0.316050261259079,0.281366139650345,0.294107228517532,0.108476378023624,0.330539643764496,0.218654438853264,0.0611620806157589,0.340052276849747,0.181246727705002,0.198096737265587,0.0950989946722984,0.0405712425708771,0.146381050348282,0.100941255688667,0.282051295042038,0.542082726955414,0.37921541929245,0.0982127040624619,0.68761183321476,0.62078458070755,0.158224359154701,0.840278491377831,0.669460356235504,0.457917273044586,0.901787295937538
1993-12-30,70,225,16,12,26.58,543.26,35.54,242892,232339.2,"vo5","DOMINICKS   70","JOLIET",60435,415228,881308,0.143345981836319,0.190235808491707,0.162860825657845,0.165669605135918,2.62022662162781,0.257811069488525,0.306504666805267,0.325141608715057,0.11054266244173,0.327729403972626,0.0492711365222931,0.0198250729590654,0.264757871627808,0.17909973859787,0.197295576334,0.118496388196945,0.0659696310758591,0.175089210271835,0.156086638569832,0.22236755490303,0.626261174678802,0.175159230828285,0.0879773423075676,0.666418209671974,0.824840769171715,0.0122984051704407,0.834330394864082,0.672270596027374,0.373738825321198,0.912022657692432
1993-12-30,71,225,27,13,26.47,587.03,50.33,316654,393059.16,"vo5","DOMINICKS   71","NORTH RIVERSIDE",60546,418456,878058,0.111723683774471,0.268070876598358,0.0748280063271523,0.15958808362484,2.30708408355713,0.338495343923569,0.323887974023819,0.262602955102921,0.0750137269496918,0.303101748228073,0.163882434368134,0.0733770355582237,0.267061322927475,0.23249027132988,0.179617762565613,0.0845070406794548,0.0463223792612553,0.118518516421318,0.0988002121448517,0.272069454193115,0.443118870258331,0.10079163312912,0.0733743384480476,0.620205439627171,0.89920836687088,0.0259636268019676,0.84041191637516,0.696898251771927,0.556881129741669,0.926625661551952
1993-12-30,72,225,10,7,14.63,352.59,20.1,111153,79228.73,"vo5","DOMINICKS   72","LINCOLNWOOD",60646,420139,877469,0.105576314032078,0.283727675676346,0.0459388419985771,0.26872456073761,2.61892676353455,0.211928933858871,0.368564188480377,0.317984044551849,0.101522840559483,0.331130981445312,0.571315169334412,0.268324941396713,0.226300194859505,0.194626867771149,0.14635394513607,0.115145869553089,0.059279952198267,0.148975789546967,0.109559282660484,0.287706941366196,0.60587614774704,0.204995155334473,0.0402465537190437,0.610696010291576,0.795004844665527,0.159056313335896,0.73127543926239,0.668869018554688,0.39412385225296,0.959753446280956
1993-12-30,73,225,33,14,30.26,683.22,63.27,355404,331219.98,"vo5","DOMINICKS   73","CHICAGO",60629,417650,877253,0.124465018510818,0.257450789213181,0.109213292598724,0.0730539560317993,2.759108543396,0.228997007012367,0.306472361087799,0.329189896583557,0.135340765118599,0.292748212814331,0.00514403311535716,0.000734861823730171,0.264121264219284,0.218285709619522,0.165913045406342,0.100091658532619,0.0693858861923218,0.138313472270966,0.134922087192535,0.257737547159195,0.502105236053467,0.119523771107197,0.0621450766921043,0.618084192276001,0.880476228892803,0.0103104785084724,0.926946043968201,0.707251787185669,0.497894763946533,0.937854923307896
1993-12-30,74,225,15,9,16.91,510.46,27.15,209520,190486.8,"vo5","DOMINICKS   74","NORRIDGE",60634,419553,878086,0.0938431769609451,0.307397842407227,0.0415424294769764,0.0711977630853653,2.4905834197998,0.265499323606491,0.340934544801712,0.303369641304016,0.0901964753866196,0.297796577215195,0.15625,0.0152116399258375,0.256365925073624,0.230280876159668,0.165544435381889,0.090750128030777,0.0493967458605766,0.114967651665211,0.104563735425472,0.280221670866013,0.470906645059586,0.0615682154893875,0.0650929883122444,0.598758980631828,0.938431784510612,0.0200257860124111,0.928802236914635,0.702203422784805,0.529093354940414,0.934907011687756
1993-12-30,75,225,29,10,19.9,520.61,56.41,243550,258440.6,"vo5","DOMINICKS   75","CHICAGO",60640,419764,876542,0.113891109824181,0.207699492573738,0.415999472141266,0.21954844892025,1.94885575771332,0.522883951663971,0.255169570446014,0.157981798052788,0.0639647096395493,0.315583258867264,0.495999991893768,0.400000005960464,0.441220641136169,0.230837643146515,0.227441787719727,0.0552850626409054,0.022773677483201,0.112140722572803,0.0788440406322479,0.258521407842636,0.671999990940094,0.562383234500885,0.212956577539444,0.678409397602081,0.437616765499115,0.146383762359619,0.78045155107975,0.684416741132736,0.328000009059906,0.787043422460556
1993-12-30,76,225,42,15,33.05,779.6,85.68,335715,385733.85,"vo5","DOMINICKS   76","CHICAGO",60618,419394,877114,0.141774669289589,0.149192422628403,0.425324022769928,0.087711788713932,2.73905420303345,0.269702285528183,0.276926457881927,0.308997362852097,0.144373908638954,0.296352595090866,0.0963302776217461,0.0284403674304485,0.31740939617157,0.17215733230114,0.218352273106575,0.0989219397306442,0.0485126785933971,0.168895989656448,0.122679173946381,0.226628616452217,0.483954906463623,0.463688939809799,0.13309982419014,0.709032908082008,0.536311060190201,0.0383649170398712,0.912288211286068,0.703647404909134,0.516045093536377,0.86690017580986
1993-12-30,77,225,6,4,6.36,264.76,9.54,86996,92262.64,"vo5","DOMINICKS   77","VERNON HILLS",60061,422413,879561,0.174716755747795,0.101100452244282,0.0735078901052475,0.376871109008789,2.82494974136353,0.180312648415565,0.307692319154739,0.393901884555817,0.118093177676201,0.414163827896118,0.624113500118256,0.4108746945858,0.230663985013962,0.0965689644217491,0.18200409412384,0.152347087860107,0.0917496457695961,0.224466577172279,0.203840687870979,0.246538951992989,0.850592076778412,0.116441696882248,0.02569261752069,0.724182792007923,0.883558303117752,0.0429338067770004,0.623128890991211,0.585836172103882,0.149407923221588,0.97430738247931
1993-12-30,78,225,18,9,18.31,461.36,37.82,146988,114820.47,"vo5","DOMINICKS   78","DOWNERS GROVE",60516,417536,880119,0.155391171574593,0.111947990953922,0.056086078286171,0.314432263374329,2.75514006614685,0.202625706791878,0.306291788816452,0.379861295223236,0.111221201717854,0.423952251672745,0.528312921524048,0.172017902135849,0.246319070458412,0.09235630184412,0.165633738040924,0.142824649810791,0.0776665881276131,0.209461003541946,0.177848532795906,0.279418349266052,0.859554350376129,0.135619819164276,0.0173417571932077,0.732660837471485,0.864380180835724,0.0795337408781052,0.685567736625671,0.576047748327255,0.140445649623871,0.982658242806792
1993-12-30,80,225,19,10,23.2,487.92,42.21,181550,207495.5,"vo5","DOMINICKS   80","ARLINGTON HEIGHTS",60005,421088,879791,0.138604059815407,0.152691259980202,0.0419102385640144,0.304465681314468,2.63241147994995,0.226592242717743,0.331134229898453,0.342383503913879,0.0998900458216667,0.403603613376617,0.548122406005859,0.236856743693352,0.253846168518066,0.11779897660017,0.163535639643669,0.156017363071442,0.0871588066220284,0.207118481397629,0.181529149413109,0.26764976978302,0.823902010917664,0.0743651166558266,0.0238538309931755,0.708704680204391,0.925634883344173,0.0324548780918121,0.695534318685532,0.596396386623383,0.176097989082336,0.976146169006824
1993-12-30,81,225,31,14,29.76,691.17,65.89,293272,256696.86,"vo5","DOMINICKS   81","MOUNT PROSPECT",60056,420461,879416,0.116792164742947,0.181118935346603,0.0739616230130196,0.234201610088348,2.51557087898254,0.251373916864395,0.348259717226028,0.312029302120209,0.0883370637893677,0.429542779922485,0.478846162557602,0.127692312002182,0.275213271379471,0.114415779709816,0.143095597624779,0.142193853855133,0.0704198107123375,0.190172180533409,0.136873677372932,0.313671141862869,0.750050246715546,0.141243621706963,0.0314503833651543,0.70208889991045,0.858756378293037,0.067281998693943,0.765798389911652,0.570457220077515,0.249949753284454,0.968549616634846
1993-12-30,83,225,25,12,25.88,599.97,50.05,273384,293904.48,"vo5","DOMINICKS   83","LANSING",60438,415797,875561,0.127057731151581,0.200834691524506,0.107628099620342,0.145984902977943,2.61491727828979,0.228862971067429,0.332725942134857,0.340257525444031,0.0981535464525223,0.330632299184799,0.0507569015026093,0.0131789846345782,0.233426913619041,0.170282900333405,0.180532246828079,0.116961635649204,0.0844234377145767,0.156974822282791,0.171704962849617,0.2535180747509,0.685887396335602,0.116531416773796,0.0572226941585541,0.672107577323914,0.883468583226204,0.00890331715345383,0.854015097022057,0.669367700815201,0.314112603664398,0.942777305841446
1993-12-30,84,225,11,10,21.1,510.14,22.69,181550,192273.4,"vo5","DOMINICKS   84","ORLAND PARK",60462,416164,878511,0.164657279849052,0.122100003063679,0.0296363905072212,0.188094317913055,3.04727745056152,0.14256440103054,0.292300939559937,0.403542160987854,0.161592498421669,0.346358239650726,0.491441071033478,0.153463378548622,0.231269523501396,0.10896047949791,0.1903086155653,0.144420683383942,0.0914580449461937,0.215247198939323,0.223424330353737,0.21241669356823,0.872028529644012,0.0578798204660416,0.0242974236607552,0.713242717087269,0.942120179533958,0.0282434299588203,0.811905682086945,0.653641760349274,0.127971470355988,0.975702576339245
1993-12-30,86,225,29,14,30.26,717.47,62.31,282800,346191.16,"vo5","DOMINICKS   86","CHICAGO",60618,419419,876886,0.141758516430855,0.13875637948513,0.4278664290905,0.0967639163136482,2.52955937385559,0.323741763830185,0.288375020027161,0.269226759672165,0.118656478822231,0.293206781148911,0.210053861141205,0.0816876143217087,0.384547710418701,0.168956935405731,0.244589909911156,0.0986016094684601,0.0603245906531811,0.165765032172203,0.144942328333855,0.218372285366058,0.454894423484802,0.465084731578827,0.152662962675095,0.719485104084015,0.534915268421173,0.037218302488327,0.903236083686352,0.706793218851089,0.545105576515198,0.847337037324905
1993-12-30,88,225,20,13,27.27,704.45,42.9,206752,188577.74,"vo5","DOMINICKS   88","BENSENVILLE",60106,419325,879375,0.13641719520092,0.160414218902588,0.142928004264832,0.151632755994797,2.74393820762634,0.232330173254013,0.311779886484146,0.320722281932831,0.135167673230171,0.401899963617325,0.189573466777802,0.0565758310258389,0.273775428533554,0.121734209358692,0.158618465065956,0.133906245231628,0.0648437514901161,0.192656248807907,0.141406252980232,0.286241918802261,0.703966021537781,0.19086004793644,0.0374828055500984,0.703168585896492,0.80913995206356,0.047932043671608,0.848367244005203,0.598100036382675,0.296033978462219,0.962517194449902
