HDR,Global,Mean,Sea,Level,Data
0,154,1996.8938370,463451,340477.41,-22.31
0,155,1996.9209290,467128,340386.00,-22.55
0,156,1996.9480210,471084,341179.81,-23.52
0,157,1996.9751130,461283,332912.91,-28.74
0,158,1997.0022110,473838,341851.59,-27.95
0,159,1997.0293770,475272,342788.19,-24.53
0,160,1997.0565430,472492,341966.09,-26.86
0,161,1997.0837090,473826,342333.09,-26.28
999,162,1997.1108750,449796,327292.31,-26.37
0,163,1997.1380420,469984,340819.50,-27.25
0,164,1997.1652080,470289,340623.69,-26.29
0,165,1997.1923740,468058,338670.91,-26.19
0,166,1997.2195400,469795,339011.91,-25.14
0,167,1997.2467060,470494,340125.59,-24.31
0,168,1997.2738720,471096,339449.50,-26.03
0,169,1997.3010380,470621,338925.31,-28.94
0,170,1997.3282050,469816,338774.00,-26.15
0,171,1997.3553710,471155,340095.31,-22.70
0,172,1997.3825370,464429,335779.69,-26.81
0,173,1997.4097030,468929,338787.31,-25.09
999,174,1997.4368690,333340,242854.59,-26.19
0,175,1997.4640350,467537,339121.41,-28.88
0,176,1997.4912020,467470,339996.00,-24.06
0,177,1997.5183680,461504,338136.41,-20.51
0,178,1997.5455340,459395,337761.31,-16.30
0,179,1997.5727000,455057,335261.59,-17.87
999,180,1997.5998660,407634,306052.69,-16.60
0,181,1997.6270320,452096,335114.91,-16.24
0,182,1997.6541980,445255,330564.69,-14.14
0,183,1997.6813650,441541,328317.41,-11.73
0,184,1997.7085310,446590,331941.50,-7.58
0,185,1997.7356970,442072,328539.19,-8.31
999,186,1997.7628630,381734,284490.69,-9.29
0,187,1997.7900290,451963,333261.00,-11.91
0,188,1997.8171950,453914,333423.41,-10.01
0,189,1997.8443620,454269,333143.50,-7.42
0,190,1997.8715280,454188,332651.81,-13.07
0,191,1997.8986940,449767,328064.00,-15.15
0,192,1997.9258600,458664,333089.50,-15.73
0,193,1997.9530260,452402,327100.31,-19.99
0,194,1997.9801920,466556,336535.31,-17.01
0,195,1998.0073580,458911,332580.19,-18.14
0,196,1998.0345250,451082,325782.41,-16.10
999,197,1998.0616910,388742,282103.09,-17.56
0,198,1998.0888570,459715,330816.31,-20.05
0,199,1998.1160230,458249,330925.31,-19.49
0,200,1998.1431890,463248,334861.09,-19.32
0,201,1998.1703550,461633,334340.41,-22.04
0,202,1998.1975210,460413,333307.59,-19.85
0,203,1998.2246880,459266,331820.81,-21.10
0,204,1998.2518540,452555,326304.19,-22.81
0,205,1998.2790200,454214,328163.69,-19.82
0,206,1998.3061860,455012,329108.50,-20.33
0,207,1998.3333520,457068,330226.09,-20.93
0,208,1998.3605180,456406,330322.50,-24.12
999,209,1998.3876850,389573,285629.09,-27.47
0,210,1998.4148510,430568,310558.00,-29.91
0,211,1998.4420170,449182,325887.59,-28.21
0,212,1998.4691830,459069,334103.91,-26.31
0,213,1998.4963490,456393,333022.81,-22.02
0,214,1998.5235150,457677,334578.09,-23.49
0,215,1998.5506810,452209,331874.69,-26.67
999,216,1998.5778480,343323,257316.70,-25.93
0,217,1998.6050140,447699,331030.19,-22.28
0,218,1998.6321800,445154,329914.31,-22.05
0,219,1998.6593460,440851,327353.69,-19.03
0,220,1998.6865120,438634,326753.69,-18.74
0,221,1998.7136780,445255,330824.91,-20.46
0,222,1998.7408450,441334,327945.19,-20.78
0,223,1998.7680110,442481,328746.31,-20.53
999,224,1998.7951770,426649,319447.19,-19.15
0,225,1998.8223430,446630,330518.69,-17.43
0,226,1998.8495090,449890,331556.69,-21.35
0,227,1998.8766750,438594,321901.69,-23.72
0,228,1998.9038410,445637,326287.31,-26.72
0,229,1998.9310080,455976,332162.00,-19.43
0,230,1998.9581740,455961,331517.59,-23.50
0,231,1998.9853400,457482,331526.19,-22.68
0,232,1999.0125060,462063,333342.00,-25.20
0,233,1999.0396720,461713,333694.09,-23.91
999,234,1999.0668380,451197,327445.19,-26.10
0,235,1999.0940050,459510,332108.69,-26.57
0,236,1999.1211710,343511,248003.91,-17.89
0,237,1999.1483370,466751,337769.31,-22.72
0,238,1999.1755030,470085,339472.19,-23.99
0,239,1999.2026690,470112,339095.41,-25.80
0,240,1999.2298350,467672,338643.00,-24.27
0,241,1999.2570010,471770,340387.19,-23.16
0,242,1999.2841680,469775,338824.69,-23.86
999,243,1999.3113340,415885,304671.91,-26.38
0,244,1999.3385000,465686,336336.69,-26.48
0,245,1999.3656660,468649,339255.19,-26.50
0,246,1999.3928320,468008,339661.69,-28.51
0,247,1999.4199980,467982,339962.50,-26.09
0,248,1999.4471640,467340,339629.69,-27.20
0,249,1999.4743310,466850,340600.09,-25.39
0,250,1999.5014970,459322,337056.50,-24.26
0,251,1999.5286630,457812,336257.00,-23.53
0,252,1999.5558290,451879,332012.81,-23.43
0,253,1999.5829950,456938,337765.31,-19.66
0,254,1999.6101610,449065,333582.91,-20.48
0,255,1999.6373280,450470,334605.91,-15.32
999,256,1999.6644940,203199,152310.50,-16.05
0,257,1999.6916600,452605,336330.09,-16.18
0,258,1999.7188260,450942,334512.50,-11.89
0,259,1999.7459920,446529,331632.31,-12.29
0,260,1999.7731580,448994,333419.09,-8.04
0,261,1999.8003240,451627,335045.09,-10.12
0,262,1999.8274910,458096,338096.69,-13.14
0,263,1999.8546570,459666,337916.91,-16.03
0,264,1999.8818230,449493,328855.09,-13.27
0,265,1999.9089890,416530,304102.00,-13.61
999,266,1999.9361550,419813,308584.00,-14.55
0,267,1999.9633210,467809,340010.59,-12.11
0,268,1999.9904880,466998,339403.31,-14.45
0,269,2000.0176050,465078,337787.19,-16.65
0,270,2000.0446970,473313,341967.19,-14.95
0,271,2000.0717890,468515,338760.91,-13.55
0,272,2000.0988810,465989,337430.91,-16.57
0,273,2000.1259730,468701,339963.00,-19.40
0,274,2000.1530650,469341,339490.50,-17.73
0,275,2000.1801570,458749,331439.50,-19.43
0,276,2000.2072490,469132,338911.31,-20.35
0,277,2000.2343410,469539,338836.00,-13.99
999,278,2000.2614330,423542,311199.09,-18.10
0,279,2000.2885250,468289,338711.00,-20.60
0,280,2000.3156170,466085,336560.91,-21.51
0,281,2000.3427090,468663,338662.31,-23.51
0,282,2000.3698010,466070,337899.19,-21.56
0,283,2000.3968920,466699,338212.69,-20.93
0,284,2000.4239840,463985,337814.09,-20.12
0,285,2000.4510760,462981,338308.50,-20.66
0,286,2000.4781680,464028,338425.41,-22.61
0,287,2000.5052600,462516,338996.19,-20.23
0,288,2000.5323520,455244,334514.59,-17.85
999,289,2000.5594440,392728,292470.00,-18.54
0,290,2000.5865360,449355,332012.31,-17.51
0,291,2000.6136280,445580,330644.69,-15.12
0,292,2000.6407200,453159,336308.19,-13.01
0,293,2000.6678120,449821,334922.59,-15.44
0,294,2000.6949040,449630,334227.69,-13.40
0,295,2000.7219960,436084,324775.00,-5.55
0,296,2000.7490880,444510,329338.31,-3.50
0,297,2000.7761790,451207,333650.50,-3.71
0,298,2000.8032710,450820,332998.31,-8.05
999,299,2000.8303630,409574,304443.19,-7.56
0,300,2000.8574550,458005,335179.09,-6.82
0,301,2000.8845470,413571,303425.91,-7.59
0,302,2000.9116390,433122,315400.59,-8.20
0,303,2000.9387310,460663,333762.69,-13.18
0,304,2000.9658230,470190,339119.81,-15.16
0,305,2000.9929150,468600,337753.31,-11.69
0,306,2001.0200620,465660,335902.59,-11.20
999,307,2001.0472280,380572,275759.41,-10.79
0,308,2001.0743940,466541,337274.91,-12.29
0,309,2001.1015600,469509,339570.09,-14.10
0,310,2001.1287260,468839,339727.50,-17.77
0,311,2001.1558920,468761,338105.69,-13.91
0,312,2001.1830590,469042,338391.59,-9.28
0,313,2001.2102250,464504,335042.50,-14.48
0,314,2001.2373910,462898,334685.91,-11.38
0,315,2001.2645570,464255,335099.31,-13.67
0,316,2001.2917230,465866,335883.91,-12.95
0,317,2001.3188890,464630,335943.00,-15.37
0,318,2001.3460550,465675,336721.09,-15.22
0,319,2001.3732220,466196,336967.50,-13.96
0,320,2001.4003880,461392,334031.00,-14.23
0,321,2001.4275540,462154,334075.91,-16.31
0,322,2001.4547200,464841,336408.31,-17.06
0,323,2001.4818860,448988,326922.69,-10.89
0,324,2001.5090520,462164,336879.81,-7.82
0,325,2001.5362180,454778,333573.50,-6.73
0,326,2001.5633850,446980,329405.81,-9.90
0,327,2001.5905510,442383,325627.00,-5.79
0,328,2001.6177170,456092,337003.59,-9.39
0,329,2001.6448830,454977,336369.19,-7.69
0,330,2001.6720490,449066,332561.09,-4.49
0,331,2001.6992150,445185,329759.81,0.62
0,332,2001.7263820,443167,328277.19,0.87
0,333,2001.7535480,447709,332492.91,0.84
0,334,2001.7807140,454294,335781.31,-4.41
0,335,2001.8078800,456052,336040.59,-6.67
0,336,2001.8350460,456972,336885.81,-1.50
0,337,2001.8622120,457705,336541.19,0.69
0,338,2001.8893780,420690,308378.09,-4.74
0,339,2001.9165450,460005,336717.41,-8.08
0,340,2001.9437110,76484,55434.20,-7.71
0,341,2001.9708770,464508,337604.91,-9.10
0,342,2001.9980430,465796,337382.50,-5.57
0,343,2002.0252090,395831,286965.19,-9.58
0,344,2002.0523750,460333,332793.50,-9.91
0,345,2002.0795420,464684,336404.31,-7.70
0,346,2002.1067080,465476,336880.50,-10.49
0,347,2002.1338740,468592,338797.59,-9.49
0,348,2002.1610400,462427,334525.41,-6.41
0,349,2002.1882060,462759,334480.09,-11.04
0,350,2002.2153720,460471,332082.00,-11.22
0,351,2002.2425380,464995,335771.50,-12.00
0,352,2002.2697050,464380,334256.00,-11.06
0,353,2002.2968710,434849,313538.09,-14.61
0,354,2002.3240370,462775,334414.09,-11.40
0,355,2002.3512030,465729,336023.81,-11.84
0,356,2002.3783690,462656,335039.50,-12.62
0,357,2002.4055350,459587,332408.91,-14.35
0,358,2002.4327020,462511,335527.31,-15.36
0,359,2002.4598680,458681,334096.50,-12.34
0,360,2002.4870340,458087,333801.00,-11.34
0,361,2002.5142000,461766,336826.00,-12.68
0,362,2002.5413660,453763,332629.69,-10.17
0,363,2002.5685320,454144,334293.81,-8.01
0,364,2002.5956980,452679,332751.59,-5.66
0,365,2002.6228650,452521,333641.09,-2.74
0,366,2002.6500310,448537,331832.59,-5.60
0,367,2002.6771970,447361,331529.00,-4.83
0,368,2002.7043630,447635,330377.41,-3.24
0,369,2002.7315290,449382,331192.59,-2.88
0,370,2002.7586950,449773,330956.91,-3.43
0,371,2002.7858610,450751,331395.09,-0.43
0,372,2002.8130280,448094,328362.81,3.45
0,373,2002.8401940,452030,331123.81,-2.40
0,374,2002.8673600,457769,334357.31,-2.40
0,375,2002.8945260,461215,334768.09,-2.05
0,376,2002.9216920,461459,333971.31,-6.01
0,377,2002.9488580,463502,333365.69,-7.20
0,378,2002.9760250,466897,336079.91,-6.94
0,379,2003.0031910,466812,336101.81,-9.37
0,380,2003.0303570,467124,336992.19,-11.69
0,381,2003.0575230,458269,330714.81,-5.12
0,382,2003.0846890,466889,337324.09,-5.12
0,383,2003.1118550,465491,336365.50,-2.81
0,384,2003.1390210,466016,336450.19,-8.77
0,385,2003.1661880,458565,330122.91,-9.61
0,386,2003.1933540,464765,334688.09,-8.92
0,387,2003.2205200,465756,335229.59,-7.43
0,388,2003.2476860,460828,331658.00,-7.56
0,389,2003.2748520,443967,319374.91,-8.13
0,390,2003.3020180,461675,333241.91,-9.88
0,391,2003.3291850,464007,334651.41,-10.60
0,392,2003.3563510,469803,338823.59,-10.35
0,393,2003.3835170,461992,334298.50,-10.80
0,394,2003.4106830,463513,335127.09,-10.75
0,395,2003.4378490,461222,333454.59,-12.60
0,396,2003.4650150,459971,334105.41,-9.59
0,397,2003.4921810,458232,333432.19,-10.98
0,398,2003.5193480,457306,334942.69,-9.77
0,399,2003.5465140,453789,333665.59,-6.33
0,400,2003.5736800,447728,330178.50,-7.47
0,401,2003.6008460,448870,330847.31,-6.26
0,402,2003.6280120,449441,331292.09,-8.06
0,403,2003.6551780,449217,331523.19,-2.08
0,404,2003.6823450,447765,331959.19,0.56
0,405,2003.7095110,448508,331709.41,-0.81
0,406,2003.7366770,446477,330403.09,-1.08
0,407,2003.7638430,445412,329868.09,1.07
0,408,2003.7910090,450313,332391.59,-0.32
0,409,2003.8181750,448914,331096.19,1.76
0,410,2003.8453410,452008,333407.00,-2.03
0,411,2003.8725080,392473,287980.50,-3.35
0,412,2003.8996740,79192,57371.60,-8.02
0,413,2003.9268400,458016,332416.41,-1.83
0,414,2003.9540060,463942,335902.69,-2.83
0,415,2003.9811720,469281,338307.41,-6.67
0,416,2004.0083160,468743,338416.41,-6.44
0,417,2004.0354070,461285,331474.00,-1.75
0,418,2004.0624990,460747,331236.31,-2.20
0,419,2004.0895910,468880,337695.09,-4.58
0,420,2004.1166830,338546,244025.30,-10.81
0,421,2004.1437750,293466,211020.20,-6.38
0,422,2004.1708670,467926,337019.09,-6.09
0,423,2004.1979590,466285,335915.41,-7.89
0,424,2004.2250510,463521,333392.69,-7.45
0,425,2004.2521430,366026,262905.81,-5.60
0,426,2004.2792350,464477,333580.19,-7.97
0,427,2004.3063270,464250,334583.09,-6.46
0,428,2004.3334190,468057,337526.31,-10.20
0,429,2004.3605110,469284,338588.81,-11.83
0,430,2004.3876030,464887,335045.31,-15.45
0,431,2004.4146940,465237,335728.69,-11.89
0,432,2004.4417860,465168,335805.09,-12.41
0,433,2004.4688780,457434,332472.59,-10.41
0,434,2004.4959700,448786,326854.41,-5.22
0,435,2004.5230620,453672,330952.19,-5.03
0,436,2004.5501540,453036,331774.31,-5.04
0,437,2004.5772460,447393,330275.31,-6.28
0,438,2004.6043380,447506,330846.19,-4.69
0,439,2004.6314300,451569,333816.91,-0.83
0,440,2004.6585220,447580,332025.81,-0.03
0,441,2004.6856140,444284,330330.50,1.11
0,442,2004.7127060,443369,329842.50,4.83
0,443,2004.7397980,445536,330668.41,1.23
0,444,2004.7668900,445179,330423.81,1.70
0,445,2004.7939810,437942,323655.00,2.98
0,446,2004.8210730,444188,327828.59,0.29
0,447,2004.8481650,453533,332595.31,0.35
0,448,2004.8752570,454072,332266.91,1.17
0,449,2004.9023490,453648,330029.09,-2.72
0,450,2004.9294410,461893,335566.81,0.07
0,451,2004.9565330,455511,329082.31,-1.99
0,452,2004.9836250,466971,337052.00,2.52
0,453,2005.0107460,470070,339413.31,-4.95
0,454,2005.0379120,462146,333530.91,-5.82
0,455,2005.0650790,464626,333292.81,-2.91
0,456,2005.0922450,467216,336759.41,-1.38
0,457,2005.1194110,458222,330185.00,-1.41
0,458,2005.1465770,453561,326486.69,-3.20
0,459,2005.1737430,464055,334020.41,0.98
0,460,2005.2009090,463716,333146.59,0.33
0,461,2005.2280750,455954,327984.09,-4.84
0,462,2005.2552420,468910,338031.69,-3.86
0,463,2005.2824080,463124,333159.31,-1.18
0,464,2005.3095740,464791,333596.50,-5.83
0,465,2005.3367400,466190,335914.41,-4.20
0,466,2005.3639060,464406,334442.19,-2.99
0,467,2005.3910720,460314,332196.59,-3.31
0,468,2005.4182390,467172,337845.19,-3.14
0,469,2005.4454050,466600,338509.81,-2.90
0,470,2005.4725710,461863,336166.09,-2.40
0,471,2005.4997370,458874,335103.09,-4.17
0,472,2005.5269030,452904,331751.91,-0.89
0,473,2005.5540690,454155,333719.00,-1.99
0,474,2005.5812350,439716,324330.31,1.11
0,475,2005.6084020,448284,331504.91,-0.71
0,476,2005.6355680,443034,327831.19,0.68
0,477,2005.6627340,445801,330035.09,3.51
0,478,2005.6899000,446476,330548.69,4.00
0,479,2005.7170660,257825,191084.41,5.80
0,480,2005.7442320,279542,207947.09,6.43
0,481,2005.7713990,444902,328938.00,6.25
0,482,2005.7985650,448744,330772.00,3.25
0,483,2005.8257310,447988,330654.59,3.96
0,484,2005.8528970,451373,332022.31,7.29
0,485,2005.8800630,450260,329825.91,6.39
0,486,2005.9072290,458106,333651.00,5.72
0,487,2005.9343950,464318,337094.09,3.03
0,488,2005.9615620,465314,335782.50,2.12
0,489,2005.9887280,462821,333218.41,2.62
0,490,2006.0158940,467984,337346.59,-0.28
0,491,2006.0430600,469497,338685.81,-2.51
0,492,2006.0702260,468478,337565.00,-2.57
0,493,2006.0973920,466501,335462.31,-1.92
0,494,2006.1245590,463480,334010.81,-2.92
0,495,2006.1517250,464154,333862.00,-2.43
0,496,2006.1788910,464559,334302.31,0.05
0,497,2006.2060570,467452,336559.41,-5.92
0,498,2006.2332230,468661,337431.09,-3.94
0,499,2006.2603890,465610,335712.81,-4.09
0,500,2006.2875550,461749,331963.91,-5.43
0,501,2006.3147220,461926,332210.81,-5.71
0,502,2006.3418880,462687,332995.19,-5.44
0,503,2006.3690540,463044,333377.19,-3.04
0,504,2006.3962200,460700,332666.00,-1.39
0,505,2006.4233860,458571,331723.31,-2.61
0,506,2006.4505520,463384,335241.19,-1.48
0,507,2006.4777180,461595,334378.91,-1.32
0,508,2006.5048850,454266,330428.41,0.54
0,509,2006.5320510,459684,336416.09,2.76
0,510,2006.5592170,451645,332967.19,2.27
0,511,2006.5863830,452341,332709.81,2.54
0,512,2006.6135490,450881,332921.41,0.13
0,513,2006.6407150,446071,330070.19,3.65
0,514,2006.6678820,443046,327690.69,7.47
0,515,2006.6950480,443833,329378.59,9.03
0,516,2006.7222140,434238,323105.81,10.47
0,517,2006.7493800,445379,329566.91,6.96
0,518,2006.7765460,442341,327245.59,7.47
0,519,2006.8037120,448241,330563.69,9.64
0,520,2006.8308780,197247,145329.30,9.08
0,522,2006.8852110,354537,259150.41,7.55
0,523,2006.9123770,459833,335114.19,3.02
0,524,2006.9395430,446632,323413.81,5.59
0,525,2006.9667090,465154,334692.09,2.51
0,526,2006.9938750,469778,338004.69,3.21
0,527,2007.0210420,466591,335614.41,0.97
0,528,2007.0482080,464751,335060.91,-0.96
0,529,2007.0753740,465120,335030.19,-0.94
0,530,2007.1025400,468473,337739.81,-0.32
0,531,2007.1297060,464425,334251.41,0.05
0,532,2007.1568720,467846,336829.31,3.64
0,533,2007.1840380,465872,336136.00,0.15
0,534,2007.2112050,464898,335550.41,-0.02
0,535,2007.2383710,464707,335189.00,-2.11
0,536,2007.2655370,463528,333723.00,1.10
0,537,2007.2927030,463215,333328.81,1.52
0,538,2007.3198690,461949,332785.69,1.08
0,539,2007.3470350,462641,333376.19,-4.63
0,540,2007.3742020,464257,335578.00,-2.25
0,541,2007.4013680,459283,332442.31,-1.93
0,542,2007.4285340,464378,336763.00,-1.53
0,543,2007.4557000,460413,333970.00,-2.15
0,544,2007.4828660,460337,335139.19,-1.56
0,545,2007.5100320,459314,336006.81,-0.20
0,546,2007.5371980,456974,335186.81,-0.73
0,547,2007.5643650,450046,331012.19,-1.83
0,548,2007.5915310,450289,332730.69,-0.74
0,549,2007.6186970,448288,330594.09,5.47
0,550,2007.6458630,446435,329770.00,3.26
0,551,2007.6730290,447829,331485.00,2.00
0,552,2007.7001950,445000,330815.19,2.74
0,553,2007.7273610,447701,331998.81,6.94
0,554,2007.7545280,449076,332423.81,5.96
0,555,2007.7816940,443764,327691.50,5.61
0,556,2007.8088600,450542,332829.00,7.14
0,557,2007.8360260,454731,334896.31,4.71
0,558,2007.8631920,457962,335560.91,6.82
0,559,2007.8903580,459145,335073.31,8.52
0,560,2007.9175250,458040,332398.81,6.80
0,561,2007.9446910,464562,336403.69,4.90
0,562,2007.9718570,463780,334872.00,-0.15
0,563,2007.9990230,465984,336319.19,-0.85
0,564,2008.0261180,466879,336283.81,0.68
0,565,2008.0532100,466257,336234.50,1.67
0,566,2008.0803010,466126,336291.31,1.68
0,567,2008.1073930,460439,332937.91,-2.06
0,568,2008.1344850,463710,335025.81,-0.47
0,569,2008.1615770,464457,335531.50,-3.69
0,570,2008.1886690,466132,336841.91,-0.51
0,571,2008.2157610,465039,336010.69,0.31
0,572,2008.2428530,463385,333689.00,-2.27
0,573,2008.2699450,460612,331466.19,-2.45
0,574,2008.2970370,459916,331279.91,-2.13
0,575,2008.3241290,459469,330645.31,-4.64
0,576,2008.3512210,203287,146891.59,-3.28
0,577,2008.3783130,462063,332610.69,0.54
0,578,2008.4054050,465782,336471.50,3.66
0,579,2008.4324970,463330,336264.31,2.41
0,580,2008.4595880,460110,335539.59,2.66
0,581,2008.4866800,459184,334785.31,3.96
0,582,2008.5137720,460078,335845.31,4.00
0,583,2008.5408640,441308,325088.00,4.38
0,584,2008.5679560,452258,332807.31,4.66
0,585,2008.5950480,441337,325854.00,4.17
0,586,2008.6221400,448893,333058.69,7.68
0,587,2008.6492320,437520,324879.69,7.27
0,588,2008.6763240,440240,326711.00,7.90
0,589,2008.7034160,446465,330323.50,7.08
0,590,2008.7305080,445976,329655.91,9.32
0,591,2008.7576000,447080,329754.59,10.68
0,592,2008.7846920,450082,332653.09,10.46
0,593,2008.8117840,449166,332636.09,10.16
0,594,2008.8388750,451010,333120.31,8.47
0,595,2008.8659670,454424,333618.81,8.99
0,596,2008.8930590,458145,334840.00,7.69
0,597,2008.9201510,455195,331079.41,11.01
0,598,2008.9472430,461715,334937.81,6.38
0,599,2008.9743350,463634,336345.31,2.97
0,600,2009.0014310,470396,338791.41,4.30
0,601,2009.0285970,357770,257729.30,3.45
0,602,2009.0557630,461952,333730.81,5.91
0,603,2009.0829290,465340,335379.59,3.13
0,604,2009.1100960,468385,337494.19,2.00
0,605,2009.1372620,468230,337355.00,3.69
0,606,2009.1644280,464166,334843.81,4.40
0,607,2009.1915940,463770,334035.00,5.26
0,608,2009.2187600,464705,334401.09,6.05
0,609,2009.2459260,463134,333122.00,4.36
0,610,2009.2730920,466342,336361.09,3.26
0,611,2009.3002590,467720,336712.00,3.87
0,612,2009.3274250,462000,332715.69,2.75
0,613,2009.3545910,460489,332390.59,3.11
0,614,2009.3817570,465349,335244.91,2.26
0,615,2009.4089230,444651,321345.31,1.08
0,616,2009.4360890,456964,331093.59,3.76
0,617,2009.4632560,462232,336542.19,4.18
0,618,2009.4904220,454506,331509.91,2.77
0,619,2009.5175880,457621,335109.19,3.13
0,620,2009.5447540,451871,332633.50,6.63
0,621,2009.5719200,451052,332465.41,11.03
0,622,2009.5990860,450698,333728.00,9.54
0,623,2009.6262520,443573,328389.19,10.65
0,624,2009.6534190,446329,330657.59,12.56
0,625,2009.6805850,442957,329678.69,14.05
0,626,2009.7077510,443874,330517.00,16.39
0,627,2009.7349170,444797,330027.00,16.96
0,628,2009.7620830,445789,331219.50,16.23
0,629,2009.7892490,445128,329727.31,16.84
0,630,2009.8164150,446705,330583.59,18.71
0,631,2009.8435820,449644,332013.19,19.82
0,632,2009.8707480,454594,334487.09,16.10
0,633,2009.8979140,457484,334483.91,16.07
0,634,2009.9250800,458280,333102.00,12.86
0,635,2009.9522460,465183,335198.69,9.87
0,636,2009.9794120,467742,336386.50,14.85
0,637,2010.0065790,469144,337764.09,10.18
0,638,2010.0337450,464820,334618.50,9.90
0,639,2010.0609110,467142,336506.50,8.44
0,640,2010.0880770,466418,335993.81,5.98
0,641,2010.1152430,466590,335571.50,9.74
0,642,2010.1424090,468528,337392.50,12.63
0,643,2010.1695750,465927,335136.00,15.16
0,644,2010.1967420,463902,334189.50,7.62
0,645,2010.2239080,465582,335680.50,8.17
0,646,2010.2510740,465719,335736.50,6.72
0,647,2010.2782400,466822,336446.69,8.16
0,648,2010.3054060,465293,335205.19,7.49
0,649,2010.3325720,465981,335781.69,5.97
0,650,2010.3597390,464320,334725.09,6.34
0,651,2010.3869050,464742,336418.00,10.24
0,652,2010.4140710,462430,336051.41,9.23
0,653,2010.4412370,463238,336390.91,9.76
0,654,2010.4684030,461347,336237.59,10.68
0,655,2010.4955690,453969,333237.69,10.97
0,656,2010.5227350,453133,333524.19,9.15
0,657,2010.5499020,455192,336200.00,10.72
0,658,2010.5770680,449960,333256.81,9.84
0,659,2010.6042340,444089,330930.59,9.21
0,660,2010.6314000,445289,331429.81,11.76
0,661,2010.6585660,449031,334763.41,8.26
0,662,2010.6857320,444637,331692.00,10.41
0,663,2010.7128990,443674,330920.41,11.53
0,664,2010.7400650,447705,332638.81,11.01
0,665,2010.7672310,445433,331212.81,9.87
0,666,2010.7943970,444736,330143.69,14.36
0,667,2010.8215630,447427,331622.69,12.61
0,668,2010.8487290,448510,332020.69,10.53
0,669,2010.8758950,452915,334242.31,10.08
0,670,2010.9030620,456293,336249.31,6.16
0,671,2010.9302280,459843,337265.41,6.29
0,672,2010.9573940,460114,335598.59,6.38
0,673,2010.9845600,462607,336404.59,8.15
0,674,2011.0117260,467231,338228.31,5.32
0,675,2011.0388920,467264,337261.31,3.79
0,676,2011.0660590,468156,337004.91,4.32
0,677,2011.0932250,468723,338413.59,4.67
0,678,2011.1203910,463318,334479.31,4.81
0,679,2011.1475570,466854,336667.00,4.76
0,680,2011.1747230,465684,335764.81,3.90
0,681,2011.2018890,467243,337186.91,3.64
0,682,2011.2290550,465298,335538.69,-0.96
0,683,2011.2562220,463297,333515.81,1.18
0,684,2011.2833880,464891,334905.81,1.79
0,685,2011.3105540,465903,336044.31,1.45
0,686,2011.3377200,467163,337006.69,-2.24
0,687,2011.3648860,466328,336057.41,2.28
0,688,2011.3920520,467017,337454.50,3.43
0,689,2011.4192180,465694,336643.81,2.56
0,690,2011.4463850,461082,335757.69,6.12
0,691,2011.4735510,463756,337902.31,9.18
0,692,2011.5007170,455892,334238.59,6.85
0,693,2011.5278830,458780,336546.91,7.35
0,694,2011.5550490,457306,336942.91,7.31
0,695,2011.5822150,450856,333202.50,9.21
0,696,2011.6093820,445020,329601.91,14.15
0,697,2011.6365480,443542,328648.31,14.87
0,698,2011.6637140,446074,330582.09,16.51
0,699,2011.6908800,448627,332555.50,15.14
0,700,2011.7180460,449001,333673.81,14.13
0,701,2011.7452120,446461,332079.19,16.45
0,702,2011.7723780,444418,328861.69,18.58
0,703,2011.7995450,449624,331316.81,20.02
0,704,2011.8267110,450305,332516.91,14.26
0,705,2011.8538770,455552,334002.69,11.87
0,706,2011.8810430,459892,336375.09,12.56
0,707,2011.9082090,461697,336494.69,15.56
0,708,2011.9353750,461785,335571.50,14.03
0,709,2011.9625420,465663,336784.41,13.14
0,710,2011.9897080,467383,338349.59,12.25
0,711,2012.0168280,467350,337541.69,14.58
0,712,2012.0439200,469455,338353.50,13.63
0,713,2012.0710120,469162,338387.19,15.53
0,714,2012.0981040,465172,335684.00,14.62
0,715,2012.1251950,466025,335263.81,15.49
0,716,2012.1522870,466323,336001.41,14.63
0,717,2012.1793790,466560,337858.09,12.67
0,718,2012.2064710,464298,335724.81,12.17
0,719,2012.2335630,462580,333749.81,12.73
0,720,2012.2606550,461165,332399.09,11.81
0,721,2012.2877470,462922,334138.09,13.06
0,722,2012.3148390,464277,335049.59,13.20
0,723,2012.3419310,462766,334164.09,12.05
0,724,2012.3690230,465085,335115.91,12.50
0,725,2012.3961150,465260,335709.81,11.76
0,726,2012.4232070,464224,336494.59,13.49
0,727,2012.4502990,463912,336120.81,17.60
0,728,2012.4773910,462453,336965.31,15.88
0,729,2012.5044820,461388,337024.00,16.58
0,730,2012.5315740,452169,332949.81,20.82
0,731,2012.5586660,454444,334914.50,22.79
0,732,2012.5857580,448511,331282.69,21.86
0,733,2012.6128500,447983,331603.00,22.90
0,734,2012.6399420,448223,332799.09,19.87
0,735,2012.6670340,446900,331942.41,24.39
0,736,2012.6941260,446535,332335.19,24.88
0,737,2012.7212180,444370,330804.50,28.60
0,738,2012.7483100,444304,329161.81,28.83
0,739,2012.7754020,448180,331023.09,29.12
0,740,2012.8024940,448071,330550.50,26.69
0,741,2012.8295860,452330,334024.00,26.60
0,742,2012.8566770,453510,334254.09,26.82
0,743,2012.8837690,458004,335120.00,25.80
0,744,2012.9108610,463025,336875.59,25.10
0,745,2012.9379530,464601,336498.00,27.89
0,746,2012.9650450,463926,335016.91,23.41
